id_empresa;id_natureza_juridica;id_endereco;cd_cnpj;fl_matriz;dt_abertura;nm_razao_social;de_situacao
1843;10013;11861;13094373000110;1;1/11/2011;MARIA DE LOURDES LIMA DA SILVA;ATIVA
1844;10013;11862;15212688000140;1;3/16/2012;CLEIDE MARIA SILVA MEI;ATIVA
1845;10013;11863;15209751000190;1;3/16/2012;PATRICIA DA SILVA VAZ MEI;ATIVA
1846;10015;11864;06235141000170;1;5/10/2004;BERMUDES & BERMUDES LTDA ME;ATIVA
1847;10013;11865;04412342000170;1;5/7/1971;R B ALMEIDA EPP;ATIVA
1848;11866;11867;11291065000150;1;2/25/1994;FUNDO MUNICIPAL DE SAUDE DE AURILANDIA;ATIVA
1849;10015;11868;04766472000100;1;11/5/2001;PRADO & PAULA ENGENHARIA E CONSTRUCOES EPP LTDA;ATIVA
1850;10015;11869;08199996000460;0;5/15/2012;JBS AVES LTDA;ATIVA
1851;10015;11870;11076940000180;1;8/4/1986;REFRIMONTE REFRIGERACAO MONTESE LTDA ME;BAIXADA
1852;10013;11871;04080754000150;1;9/27/2000;SANDRA MARIA PEREIRA SILVA RACOES & CIA ME;ATIVA
1853;10139;11872;15688144000150;1;9/27/2011;COMISSAO PROVISORIA DO PARTIDO DOS TRABALHADORES DE JOAQUIM FELICIO PT DE JOAQUIM FELICIO;ATIVA
1854;10013;11873;14975436000100;1;2/1/2012;LAUDELINO DE OLIVEIRA MEI;ATIVA
1855;10015;11874;00263968000100;1;10/25/1994;BELLA & CASIMIRO LTDA ME;ATIVA
1856;10013;11875;04466841000140;1;5/25/2001;MAKIE HATSUTA ME;ATIVA
1857;10013;11876;03426398000110;1;9/21/1999;MARIA DAS GRACAS SILVA LEITE ME;ATIVA
1858;10015;11877;05155203000170;1;7/9/2002;CKL EMPREENDIMENTOS LTDA;ATIVA
1859;10015;11878;00409178000190;1;1/23/1995;HELLO BABY MODA INFANTIL LTDA;BAIXADA
1860;10015;11879;00595778000190;1;5/5/1995;C V C CONSIGNACAO E COMERCIO LTDA ME;BAIXADA
1861;10015;11880;01942414000100;1;6/19/1997;J C SEGURANCA E SERVICOS LTDA;BAIXADA
1862;10015;11881;91734905000140;1;12/1/1987;AURIONE CASTILHOS & CIA LTDA;BAIXADA
1863;10013;11882;49989569000110;1;6/29/1979;JORGE ANTONIO ROSA;BAIXADA
1864;10013;11883;56903404000140;1;1/13/1987;LAURA DE OLIVEIRA E SILVA;BAIXADA
1865;10015;11884;00644493000100;1;6/1/1995;REPAINT DO PARANA COM E REP DE TINTAS LTDA;BAIXADA
1866;10015;11885;08419644000120;1;8/30/2006;TORRE FORTE DE CAJURU SEGURANCA LTDA ME;BAIXADA
1867;10013;11886;05596947000120;1;4/10/2003;ADAILTON NETO SILVA ME;BAIXADA
1868;10015;11887;01863881000560;0;2/7/2012;DISTRICOMP DISTRIBUIDORA DE INFORMATICA LTDA EM RECUPERACAO JUDICIAL;ATIVA
1869;10013;11888;04090279000100;1;9/29/2000;TADEU B GENARI ALVES ME;BAIXADA
1870;10327;11889;03045928000180;1;1/14/1999;RENASCENCA SA PARTICIPACOES E INVESTIMENTOS;BAIXADA
1871;10015;11890;02976573000180;1;11/16/1998;CANTAREIRA SERRALHERIA COMERCIO E MONTAGEM DE LUMINOSOS LTDA;BAIXADA
1872;10013;11891;97533886000170;1;7/12/2011;JOSE FELIPE SILVA DOS SANTOS MEI;ATIVA
1873;10015;11892;03038822000150;1;3/15/1999;CRISPAULO COMERCIO DE ROUPAS LTDA ME;BAIXADA
1874;10015;11893;79344362000150;1;6/17/1986;CONFECCOES MAC BRENDLER LTDA ME;ATIVA
1875;10013;11894;10799551000110;1;5/5/2009;ANGELITA PINTO ME;ATIVA
1876;10013;11895;15285326000180;1;3/29/2012;GENIVAL JOAO DE SOUZA ME;ATIVA
1877;10013;11896;06224480000150;1;4/17/2004;E A SOUSA CORRETAGEM;ATIVA
1878;10015;11897;06224335000170;1;4/8/2004;VOLPE SERVICOS DE DESENVOLVIMENTO PROFISSIONAL E GERENCIAL LTDA ME;ATIVA
1879;10015;11898;02283758000100;1;11/25/1997;DEPOSITO DE AREIA NOVA PRATA EPP LTDA;ATIVA
1880;10015;11899;05972661000100;1;11/6/2003;V M CARNEIRO TRANSPORTE LTDA ME;ATIVA
1881;10035;11900;06121584000130;1;2/17/2004;CONSELHO DA CRECHE COMUNITARIA CANTINHO DA IMAGINACAO;ATIVA
1882;10013;11901;02117243000130;1;9/16/1997;ALDECI SOUZA DA SILVA ME;ATIVA
1883;10013;11902;16618320000140;1;8/1/2012;MARIA DA CONSOLACAO DE SOUZA MEI;ATIVA
1884;10148;11903;02564927000180;1;5/7/1998;CONDOMINIO DO EDIFICIO PORTO DAS ROCHAS;ATIVA
1885;10015;11904;54823703000220;0;7/24/1986;DICOMA DISTR E COM DE MATERIAIS DE CONSTRUCAO LTDA ME;ATIVA
1886;10035;11905;07301916000120;1;3/15/2005;ASSOCIACAO COMUNITARIA DO POVOADO PROGRESSO II;ATIVA
1887;10013;11906;05969202000160;1;11/3/2003;EUSEBIO DONIZETE FERNANDES ME;ATIVA
1888;10015;11907;00941253000160;1;11/27/1995;CEDAC CENTRO DE EST PARA DIAG EM ANAT PAT E CITOL LTDA ME;ATIVA
1889;10013;11908;06319814000170;1;5/21/2004;ANA GONCALVES DA SILVA ME;ATIVA
1890;10013;11909;26931204000130;1;3/6/1991;COLEMAR PEREIRA DE OLIVEIRA ME;ATIVA
1891;10013;11910;12977413000100;1;12/7/2010;A M DE RESENDE JUNIOR ME;ATIVA
1892;10013;11911;82566472000170;1;6/14/1991;ROBSOM VITORIO VIECILI ME;ATIVA
1893;10015;11912;05145887000120;1;6/24/2002;SOCIEDADE EDUCACIONAL INDEPENDENCIA LTDA ME;ATIVA
1894;10015;11913;11038038000170;1;7/22/2009;ELIEL V DE SALES E CIA LTDA ME;ATIVA
1895;10015;11914;07429818001650;0;4/4/2008;ACTUM INDUSTRIA E COMERCIO LTDA;ATIVA
1896;10139;11915;15815575000130;1;9/2/2011;COMISSAO PROVISORIA PARTIDO POPULAR SOCIALISTA PPS;ATIVA
1897;10015;11916;15808857000100;1;6/20/2012;CONSTRUTOP CONSTRUCOES LTDA ME;ATIVA
1898;10013;11917;54982475000150;1;9/28/1985;ANTONIO ARCANJO LOPES ME;ATIVA
1899;10013;11918;12756685000180;1;10/26/2010;NILZA DA SILVA NOGUEIRA MEI;ATIVA
1900;10013;11919;11550942000160;1;2/11/2010;MARUZAN DIAS BRAGA MEI;ATIVA
1901;10015;11920;08658293000100;1;2/14/2007;GIVERNY COMERCIO DE CONFECCOES LTDA ME;ATIVA
1902;10013;11921;05391523000120;1;11/7/2002;REISIMAR C DE OLIVEIRA ME;ATIVA
1903;10035;11922;12680086000120;1;9/11/2009;UNIDADE EXECUTORA MENINO JESUS;ATIVA
1904;10148;11923;26988733000170;1;4/10/1991;CONDOMINIO DO BLOCO I DA SQS 306;ATIVA
1905;10053;11924;08593661000180;1;1/16/2007;SERVOS SERVICOS AUXILIARES PARA LABORATORIOS LTDA ME;ATIVA
1906;10015;11925;10739664000120;1;3/31/2009;AUM ALIMENTOS LTDA ME;ATIVA
1907;10015;11926;02167584000110;1;10/10/1997;JKM COMERCIO E REPRESENTACOES LTDA ME;ATIVA
1908;10015;11927;12418891000180;1;8/20/2010;DESPACHANTE STTIIRMER LTDA ME;ATIVA
1909;10013;11928;07695186000190;1;11/16/2005;INACIO VIRGINIO NEVES DE BARROS ME;ATIVA
1910;10013;11929;13391975000130;1;3/21/2011;GILSON SANTANA DA SILVA MEI;ATIVA
1911;10015;11930;06067045000160;1;10/7/1980;CIPRIANO & FERREIRA LTDA ME;BAIXADA
1912;10013;11931;11381238000120;1;12/8/2009;ANTONIO ROBERTO DOMINGOS CONSTRUCAO EPP;ATIVA
1913;10015;11932;05211711000200;0;9/24/2004;MIBEANA CARGAS EXPRESS LTDA ME;ATIVA
1914;10015;11933;89948046000140;1;1/26/1984;PASTELARIA PRACA PAROBE LTDA ME;ATIVA
1915;10013;11934;03076578000110;1;4/7/1999;MARGARIDA CLAUDETE RAFAGNIN MEI;ATIVA
1916;10015;11935;15129968000190;1;9/24/1970;EMPRESA BRASILEIRA DE TERRAPLANAGEM LTDA;ATIVA
1917;10013;11936;02655749000100;1;7/30/1998;JOSIAS MARCO MARTINS SIGUEIRA ME;ATIVA
1918;10015;11937;02627210000130;1;7/14/1998;ACOUGUE SAO CARLOS LTDA ME;ATIVA
1919;10013;11938;02084482000130;1;9/1/1997;ODINEIA SUSANA RADAELLI ME;ATIVA
1920;10015;11939;52880507000180;1;8/24/1983;AUTO POSTO CAZZONATTO LTDA;ATIVA
1921;10013;11940;01962137000190;1;7/10/1997;IVONETE AMARAL DE MEDEIROS EMPREITEIRA ME;ATIVA
1922;10015;11941;03004658000160;1;3/3/1999;ATLANTA LTDA ME;ATIVA
1923;10015;11942;12972234000180;1;12/7/2010;PRIME TRAINING LTDA ME;ATIVA
1924;10035;11943;06204835000140;1;3/8/2004;ESCOLINHA ESPORTE CLUBE TRANSBATISTA;ATIVA
1925;10015;11944;62603030000140;1;4/5/1990;CHENG IMPORTACAO E EXPORTACAO LTDA ME;ATIVA
1926;10013;11945;10430284000100;1;10/10/2008;SELMAR LOIVO REICHERT EPP;ATIVA
1927;10035;11946;06710883000100;1;11/25/1980;GRUPO TEATRO DE BONECO FANTOCHITO;ATIVA
1928;10057;11947;08910631000150;1;6/27/2007;JOSE GIL ROMERO;ATIVA
1929;10013;11948;09193526000100;1;10/18/2007;DINAIR GUIMARAES PINTO MAIA ME;BAIXADA
1930;10015;11949;50268374000160;1;9/28/1978;COMERCIO DE ROUPAS BLUES JEANS LTDA;BAIXADA
1931;10013;11950;01851669000150;1;5/19/1997;FRANCISCO CARLOS SANTOS SILVA;BAIXADA
1932;10013;11951;04639209000150;1;5/6/1980;DANIEL BATISTA DE FREITAS;BAIXADA
1933;10035;11952;10094243000190;1;7/9/2008;ELEICAO 2008 COMITE FINANCEIRO MUNICIPAL PARA VEREADOR SP PSDC;BAIXADA
1934;10013;11953;02936578000180;1;1/5/1999;VALDIVINO BERNARDINO RAMOS ME;BAIXADA
1935;10015;11954;06344398000160;1;6/7/2004;ANTONIO VANDERLEI LIMA & CIA LTDA;BAIXADA
1936;10013;11955;02410663000100;1;2/27/1998;DORACI MARQUES DA SILVA REGASSINI ME;BAIXADA
1937;10053;11956;01948804000180;1;5/9/1997;BELL CONTABILIDADE E ADMINISTRACAO DE PESSOAL LTDA SC;BAIXADA
1938;10327;11957;57498412000110;1;8/26/1966;FREIOS GOTS AUTO PARTES SA;BAIXADA
1939;10327;11958;35903814000110;1;11/7/1989;SAGRES TRADING SA;BAIXADA
1940;10013;11959;04104324000120;1;9/22/2000;A D PAIXAO FERREIRA ME;BAIXADA
1941;10015;11960;80036445000160;1;5/12/1987;SUPERMERCADO FRANCISCHINI LTDA;BAIXADA
1942;10013;11961;05666553000100;1;5/27/2003;R E GONCALVES REPRESENTACOES ME;BAIXADA
1943;10053;11962;81033524000180;1;9/20/1988;ACIOMAR CONSTRUCOES LTDA SC;BAIXADA
1944;10013;11963;73600231000100;1;10/29/1993;M V DE ALMEIDA ME;BAIXADA
1945;10013;11964;15721130000190;1;6/18/2012;DARIO MACHACA PACHURI MEI;ATIVA
1946;10013;11965;05871103000140;1;9/12/2003;PAULO J R SANTOS ME;ATIVA
1947;10015;11966;15409779000170;1;4/23/2012;F K VARIEDADES LTDA;ATIVA
1948;10013;11967;10983015000170;1;7/17/2009;SILVIO TEIXEIRA HERLEIN ME;ATIVA
1949;10060;11968;14774832000170;1;10/25/2011;COMUNIDADE EVANGELICA ALTAR DA PROMESSA;ATIVA
1950;10053;11969;09100691000170;1;9/18/2007;FIDELIZAR ASSESSORIA LTDA ME;ATIVA
1951;10015;11970;14315898000100;1;9/1/2011;ACROSSEAS IMPORTS NEGOCIOS INTERNACIONAIS LTDA;BAIXADA
1952;10015;11971;08999318000130;1;8/8/2007;HOFFEN COMERCIO DE ROUPAS E ACESSORIOS EPP LTDA;ATIVA
1953;10015;11972;00798373000150;1;9/8/1995;MEGA VEICULOS DE TAIOBEIRAS LTDA;ATIVA
1954;10013;11973;11042581000140;1;8/11/2009;M O DE MORAES ME;ATIVA
1955;10013;11974;09606992000170;1;6/9/2008;SEVERINA RAMOS DA SILVA GOMES ME;ATIVA
1956;10015;11975;14327766000190;1;9/14/2011;WORLD TRAVEL AGENCIA DE VIAGENS E SERVICOS AUXILIARES DE TRANSPORTE AEREO LTDA ME;ATIVA
1957;10015;11976;44966273000160;1;11/14/1980;POWER SISTEMAS DE INFORMATICA COMERCIO E SERVICOS LTDA ME;ATIVA
1958;10015;11977;05732088000150;1;5/30/2003;DJAN S TECNOLOGIA EM INFORMACAO LTDA ME;ATIVA
1959;10013;11978;15713492000130;1;6/15/2012;NIELSON FIRMINO MAIA MEI;ATIVA
1960;10015;11979;12713820000100;1;10/20/2010;FRAGA CONSTRUCOES E ENGENHARIA LTDA;ATIVA
1961;10013;11980;06271955000160;1;5/17/2004;JUNIOR ADRIANO DE OLIVEIRA ME;BAIXADA
1962;10013;11981;12943990000180;1;12/1/2010;JACIRA OLIVEIRA SILVA MEI;ATIVA
1963;10015;11982;11953109000160;1;5/11/2010;JJ PETROLEO LTDA ME;ATIVA
1964;10013;11983;12715253000120;1;10/21/2010;FRANCISCO ALMEIDA BARBOSA MEI;ATIVA
1965;10013;11984;12417421000100;1;8/23/2010;AMANDA ANDRADE CARDIM MEI;ATIVA
1966;10015;11985;13911045000160;1;4/20/1972;PAULO AFONSO COMERCIO E REPRESENTACOES LTDA ME;ATIVA
1967;10013;11986;13707365000100;1;5/26/2011;ROBERTA CRISTINA LOSCHER MEI;BAIXADA
1968;10015;11987;15262838000120;1;3/9/2012;DKSOFT DESENVOLVIMENTO DE SISTEMAS LTDA ME;ATIVA
1969;10013;11988;14219574000160;1;8/31/2011;ROGERIO DE ALMEIDA COSTA MEI;BAIXADA
1970;10013;11989;15739624000100;1;6/20/2012;ADELCIO GRUBANO MEI;ATIVA
1971;10057;11990;08260350000360;0;12/14/2006;HIDEKI ASADA;ATIVA
1972;10013;11991;70241112000110;1;1/12/1994;GEIZA KARINE SA LOPES ME;ATIVA
1973;10015;11992;25412750000100;1;8/30/1988;GRAFICA M V S J LTDA ME;BAIXADA
1974;10013;11993;05576472000100;1;3/5/2003;IVAN ALBINO DA SILVA BAR ME;ATIVA
1975;10015;11994;06072278000150;1;12/1/2003;ALLCOM CONSULTORIA EM INFORMATICA LTDA ME;ATIVA
1976;10015;11995;50644624000110;1;9/21/1978;INTERPAX TURISMO LTDA ME;BAIXADA
1977;10013;11996;10933645000130;1;3/7/2006;CARMEN LUCIA DA SILVA PINEL ME;ATIVA
1978;10083;11997;07705229000170;1;10/4/2005;N L MARA COMERCIO DE RODAS E ACESSORIOS EIRELI ME;ATIVA
1979;10015;11998;94260718000160;1;10/1/1991;TRANSPORTES GNOATTO LTDA ME;ATIVA
1980;10013;10374;25733585000180;1;4/4/1989;OSCAR TEIXEIRA LIMA;ATIVA
1981;10015;11999;01336693000150;1;4/24/1996;NIL LUCK REPRESENTACOES LTDA;ATIVA
1982;10035;12000;26116343000100;1;10/23/1989;NUCLEO ESPIRITA A CAMINHO DA LUZ;ATIVA
1983;10015;12001;33949298000130;1;3/27/1990;DORIVAL S BARBOSA COMERCIO E REPRESENTACOES LTDA ME;ATIVA
1984;10053;12002;01372981000160;1;7/1/1996;RISCO REGULACOES E SERVICOS TECNICOS LTDA ME;BAIXADA
1985;10083;12003;55370001000110;1;1/23/1986;VITTAFISIO INDUSTRIA E COMERCIO DE EQUIPAMENTOS HOSPITALARES E FISIOTERAPICOS EIRELI;ATIVA
1986;10013;12004;08165887000180;1;7/19/2006;ANDREA CLEONICE DA SILVA ME;ATIVA
1987;10013;12005;12226668000130;1;9/9/1975;ROBERTO DE ALMEIDA SILVA RESTAURANTE ME;ATIVA
1988;10015;12006;13056043000130;1;12/17/2010;BELLA IMAGEM CABELEIREIROS LTDA ME;ATIVA
1989;10015;12007;04388986000170;1;4/3/2001;TECHNOLOGY CHEMICAL PRODUTOS QUIMICOS LTDA ME;ATIVA
1990;12008;12009;80869894000270;0;10/23/1991;SIND DOS MOTORISTAS CONDUT DE VEIC RODOV URBANOS E EM GERAL TRAB TRANSP ROD PBCO;ATIVA
1991;10013;12010;08216495000100;1;7/7/2006;E H COSTA FRIOS ME;ATIVA
1992;10083;12011;10339648000140;1;9/10/2008;PARAISO SG COMERCIO DE MOVEIS E DECORACOES EIRELI ME;ATIVA
1993;10057;12012;13032808000100;1;12/20/2010;JULIA APARECIDA SANCHES RUFINO;ATIVA
1994;10015;12013;91571323000190;1;8/21/1987;ESCRITORIO DE REMATES RURAIS MINUANO LTDA;ATIVA
1995;10013;12014;06154602000180;1;3/11/2004;MARIA CONCEICAO DE MAURO CONFECCOES ME;ATIVA
1996;10015;12015;16915471000160;1;9/19/2012;CROSARIOL MINE ESTACIONAMENTO LTDA ME;ATIVA
1997;10015;12016;11455083000120;1;1/12/2010;INFINITE POSSIBILITIES PARTICIPACOES LTDA;ATIVA
1998;10013;12017;05860262000140;1;8/26/2003;JOAO JOSE PEDRO DOS SANTOS ARMAZEM ME;ATIVA
1999;10015;12018;04283428000140;1;1/15/2001;STAFF EDITORA PRODUTORA E PROMOTORA DE EVENTOS LTDA ME;ATIVA
2000;10015;12019;01656851000150;1;1/13/1997;D XEIRO COMERCIO DE PERFUMARIA LTDA ME;ATIVA
2001;10013;12020;09815626000120;1;7/1/2008;VANETIA HOLANDER SASSEMBURG ME;ATIVA
2002;10013;12021;08055018000100;1;4/28/2006;PASCHOAL MUINOS ARENAS ME;BAIXADA
2003;10013;12022;14549237000130;1;10/31/2011;FRANCELIANO FERREIRA GONTIJO MEI;ATIVA
2004;10015;12023;14568805000140;1;9/15/2011;MKWZ UTILIDADES EM GERAL LTDA ME;ATIVA
2005;10013;12024;03973378000160;1;7/25/2000;LEONILDA VEDOVETO MOVEIS ME;ATIVA
2006;10013;12025;12492223000100;1;9/8/2010;DEISE SILVA DE SOUSA SALLES MEI;ATIVA
2007;10015;12026;05563155000150;1;2/25/2003;BASTOS & CARVALHO BAR E LANCHES LTDA ME;ATIVA
2008;10013;12027;07185510000120;1;1/19/2005;A DE C SILVA TRANSPORTE EPP;BAIXADA
2009;10015;12028;12377946000150;1;8/13/2010;META CONTABIL CONTABILIDADE LTDA ME;ATIVA
2010;10327;12029;08603680000140;1;7/24/1984;HOTEL CAICARA SA;ATIVA
2011;10015;12030;08625215000100;1;11/30/2006;PASSOS COMERCIO E SERVICOS DE REFRIGERACAO LTDA ME;ATIVA
2012;10013;12031;15294833000180;1;3/30/2012;JOSILENE QUITERIA DA PAZ SILVA MEI;ATIVA
2013;10327;12032;12694165000190;1;10/4/2010;CP 4 CIMENTO PORTLAND SA;ATIVA
2014;10013;12033;14604488000170;1;11/10/2011;ANA LUCIA OLIVEIRA MESQUITA MEI;ATIVA
2015;10015;12034;04111524000100;1;10/25/2000;POLISERV ENGENHARIA LTDA ME;ATIVA
2016;10015;12035;06555444000170;1;7/15/2004;SISTEMA INTEGRADO DE ENSINO EPP LTDA;ATIVA
2017;10013;12036;15306892000120;1;4/3/2012;ROBERLEI MOTA DE PADUA MEI;BAIXADA
2018;10013;12037;15310514000110;1;4/3/2012;ELOISE CARDOSO LOURENCO MEI;ATIVA
2019;10015;12038;09325901000470;0;2/12/2008;O L A AGROPECUARIA LTDA ME;ATIVA
2020;10013;12039;15789261000100;1;6/27/2012;JULIANO MARQUES DE OLIVEIRA MEI;ATIVA
2021;10035;12040;30415186000100;1;1/19/1987;ORDEM DE STO ANDRE PROVINCIA REGIONAL NORTE FLUMINENSE;BAIXADA
2022;10015;12041;94230620000160;1;8/28/1991;DINARTE DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS LTDA;BAIXADA
2023;10015;12042;57485435000190;1;8/13/1987;COIMBRA REPRESENTACOES LTDA SC;BAIXADA
2024;10015;12043;61095923001050;0;3/29/1973;PROMON ENGENHARIA LTDA;BAIXADA
2025;10015;12044;28834836000100;1;5/23/1984;POUSADA DO SOL MOTEIS E TURISMO LTDA;BAIXADA
2026;10013;12045;01649662000150;1;1/21/1997;MIGUEL DONIZETTI MEDALLA ME;BAIXADA
2027;10015;12046;07391064000100;1;5/9/2005;AGROSOL PIMENTAS DO BRASIL LTDA ME;BAIXADA
2028;10015;12047;06211150000120;1;4/22/2004;B C TURISMO LTDA ME;BAIXADA
2029;10074;12048;06828046000180;1;7/28/2004;ELEICOES 2004 CARLOS ALBERTO FONTOURA LUIZ VEREADOR;BAIXADA
2030;10035;12049;06937073000190;1;8/23/2004;ELEICOES 2004 CF EIRUNEPE AM COMITE FINANC MUN P VEREADOR PSDB;BAIXADA
2031;10015;12050;01898637000100;1;4/1/1997;CEREAIS MARAO DO CEASA LTDA;BAIXADA
2032;10013;12051;00919824000160;1;11/22/1995;JOSEFA MARIA DA SILVA DOCES;BAIXADA
2033;10013;12052;06937362000190;1;8/10/2004;R CESAR DE OLIVEIRA ME;BAIXADA
2034;10015;12053;11563582000130;1;10/16/1980;CONCORDIA DE ESTIVAS LTDA;BAIXADA
2035;10013;12054;05928846000100;1;9/17/2003;ELIZEU DOS SANTOS REPRESENTACOES ME;BAIXADA
2036;10013;12055;13958250000180;1;7/17/2011;ERCILIO ELENO DOS SANTOS MEI;ATIVA
2037;10013;12056;13937319000190;1;7/6/2011;BARBARA PRISCILLA DIAS PEIXOTO ME;ATIVA
2038;10013;12057;13679081000140;1;5/11/2011;DAYANE PEREIRA ROCHA DOS SANTOS ME;ATIVA
2039;10074;12058;15921826000160;1;7/5/2012;ELEICAO 2012 ERANDY FERREIRA CASTRO VICE PREFEITO;BAIXADA
2040;10139;12059;15918611000190;1;8/14/2011;DEMOCRATAS DEM;ATIVA
2041;10015;12060;26914127000100;1;1/29/1991;PADMA ASSESSORIA TECNICA E REPRESENTACOES LTDA ME;ATIVA
2042;10074;12061;15930382000120;1;7/5/2012;ELEICAO 2012 LUIZ ALVES FEITOZA VEREADOR;BAIXADA
2043;10013;12062;14540474000130;1;10/28/2011;ALEXANDRE FORESTI ME;ATIVA
2044;10013;12063;17029726000150;1;10/18/2012;ALEXANDRE FARIAS CARDOSO MEI;ATIVA
2045;10015;12064;03112539000120;1;4/29/1987;CAMPOS & BORTOLINI LTDA;BAIXADA
2046;10013;12065;01796109000140;1;5/6/1997;M E XIMENES DA SILVA ME;BAIXADA
2047;10013;12066;11993814000190;1;5/26/2010;JOAO PEDRO BOCHI DO AMARAL MEI;BAIXADA
2048;10015;12067;13839828000180;1;6/14/2011;VISTA UNIFORMES LTDA ME;ATIVA
2049;10013;12068;13581096000170;1;5/2/2011;JAMILLE DOMICIANO DANTAS DE SOUSA MEI;ATIVA
2050;10013;12069;80332091000100;1;10/30/1987;LEONARDO NIZER ME;ATIVA
2051;10015;12070;08146041000100;1;7/13/2006;INFORSERVER CONSULTORIA E SERVICOS EM INFORMATICA LTDA ME;ATIVA
2052;10015;12071;13576056000130;1;3/24/2011;RESTAURANTE 11 HORAS LTDA ME;ATIVA
2053;10013;12072;11441039000160;1;1/6/2010;H SIQUEIRA;ATIVA
2054;10015;12073;11002963000140;1;7/30/2009;J & J LOCACAO DE EQUIPAMENTOS ELETRONICOS LTDA ME;ATIVA
2055;10015;12074;15871821000170;1;6/27/2012;VIVA JAPAN COMERCIO DE VEICULOS LTDA;ATIVA
2056;10015;12075;10833286000140;1;5/20/2009;COUSSEAU TERRAPLENAGEM LTDA ME;ATIVA
2057;10013;12076;13792707000120;1;6/13/2011;J M DE ANDRADE DIAS ME;ATIVA
2058;10013;12077;14064629000100;1;8/4/2011;MIGUEL FRANCISCO DE ASSIS MEI;ATIVA
2059;10013;12078;13819009000170;1;6/16/2011;JOELMA MONTEIRO BOTELHO MEI;BAIXADA
2060;10074;12079;15955416000130;1;7/5/2012;ELEICAO 2012 ROMILDO OSCAR DA SILVA VEREADOR;BAIXADA
2061;10013;12080;14190089000100;1;8/26/2011;MAGDALA MARIA NAPOLEAO MEI;ATIVA
2062;10015;12081;10421647000140;1;9/5/2008;GLUTAMASTER REPRESENTACAO COMERCIAL LTDA ME;ATIVA
2063;10015;12082;13959766000140;1;7/5/2011;VAROTTI REPRESENTACOES COMERCIAIS LTDA ME;ATIVA
2064;10053;12083;09351734000190;1;1/25/2008;MF REPRESENTACOES COMERCIAIS LTDA ME;ATIVA
2065;10015;12084;01555302000270;0;1/15/1998;PRATA SHIP SUPPLY COMERCIO E REPRESENTACOES LTDA ME;ATIVA
2066;10013;12085;14989905000140;1;2/3/2012;ARI JORGE DE LIMA MEI;ATIVA
2067;10053;12086;00314029000300;1;11/23/1994;MARIO DE ALMEIDA MARCAS E PATENTES SOCIEDADE SIMPLES EPP;ATIVA
2068;10035;12087;00629363000190;1;5/30/1995;CONSELHO ESCOLAR CHICO MENDES;ATIVA
2069;10139;12088;03845905000150;1;5/25/2000;PARTIDO VERDE COMISSAO PROVISORIA MUNICIPAL DE BUENOPOLIS;ATIVA
2070;10013;12089;14035618000100;1;7/30/2011;UELTON MESSIAS DA SILVA MEI;BAIXADA
2071;10015;12090;15542776000100;1;5/16/2012;DREAM KAR VEICULOS EPP LTDA;ATIVA
2072;10057;12091;08446241000170;1;11/17/2006;LAIS PERES E OUTROS;ATIVA
2073;10013;12092;15400593000150;1;3/15/2012;JOB JULIO BAMBANS DA SILVA ENGENHARIA ME;BAIXADA
2074;10031;12093;92012467044460;0;10/13/2010;GRAZZIOTIN SA;ATIVA
2075;10013;12094;10966008000160;1;7/7/2009;M JAMIL FERES ME;ATIVA
2076;10015;12095;07535481000260;0;4/14/2008;F J DA PONTE & CIA EPP LTDA;ATIVA
2077;10013;12096;14433971000130;1;9/28/2011;MARINES RIBAS ME;ATIVA
2078;10013;12097;10750738000120;1;4/8/2009;CLAUDETH S FERRAZ ME;ATIVA
2079;10013;12098;07200431000140;1;2/3/2005;RODRIGO ALEXANDRE BRECHOT ME;ATIVA
2080;10035;12099;01553487000100;1;8/26/1996;ASSOCIACAO DOS PEQUENOS PRODUTORES RURAIS DO JURUNAS;ATIVA
2081;10013;12100;14453552000160;1;10/13/2011;CLAUDIMAR FRANCISCO DOS SANTOS MEI;ATIVA
2082;10013;12101;14446720000190;1;10/12/2011;ERALDO PEREIRA VILELA MEI;ATIVA
2083;10013;12102;15664843000160;1;5/22/2012;CLEBER DA SILVA FONSECA ME;ATIVA
2084;10013;12103;15669442000100;1;6/6/2012;GILVAN ALMEIDA SILVA MEI;ATIVA
2085;10013;12104;13041469000110;1;12/16/2010;JOSIVALDO PEREIRA DA SILVA;ATIVA
2086;10013;12105;08736641000110;1;3/13/2007;FREDERICO FERNANDES SILVA ME;ATIVA
2087;10013;12106;05924149000180;1;9/30/2003;LUZIA VANIRA SOARES DA ROSA ME;ATIVA
2088;10013;12107;09060780000130;1;8/31/2007;MICHELLE WAGNER PRISSO COMERCIO PRODUTOS ARTESANAIS ME;ATIVA
2089;10015;12108;10521239000160;1;11/28/2008;MARTINS SILVA SERVICOS DE APOIO ADMINISTRATIVO LTDA ME;ATIVA
2090;12008;12109;02513272000110;1;5/7/1998;SINDICATO DOS SERVIDORES PUBLICOS MUNICIPAIS DE MANTENOPOLIS ES SISPMAN;ATIVA
2091;12008;12110;26216093000180;1;5/17/1991;SINDICATO DOS MEDICOS DO VALE DO ACO;ATIVA
2092;10013;12111;14195980000130;1;8/27/2011;SERGIO RICARDO DOS SANTOS MEI;BAIXADA
2093;10013;12112;12761729000160;1;10/27/2010;DANIEL CAETANO DA SILVA MEI;ATIVA
